Player,height,weight,college,Year,Pos,Age,G,MP,PER,TS%,USG%,WS,BPM,VORP,FG%,3P%,2P%,eFG%,FT%,TRB,AST,STL,BLK,TOV,PTS
David Thompson*,193.0,88.0,North Carolina State University,1980.5,SG,25.5,63.625,2038.125,19.426129666011786,0.5654715127701376,,7.409037328094303,0.730844793713163,1.9424361493123776,0.5016542239685658,,0.504090373280943,0.5030746561886051,0.7812220039292732,271.92730844793715,236.4459724950884,65.65618860510806,57.153241650294696,,1610.935166994106
Monte Towe,170.0,68.0,North Carolina State University,1977.0,PG,23.0,51.0,409.0,10.3,0.436,,0.1,-5.9,-0.4,0.406,,0.406,0.406,0.72,34.0,87.0,16.0,0.0,,130.0
Dave Twardzik,185.0,79.0,Old Dominion University,1978.5,PG,27.5,70.0,1730.25,14.869999999999997,0.6397464285714286,,5.506428571428572,1.3325,1.5464285714285715,0.5531714285714285,,0.5529321428571428,0.5546071428571429,0.8186571428571429,153.80714285714285,236.18928571428572,100.11428571428571,6.189285714285714,,668.9714285714285
Jan Van,185.0,79.0,,1980.0,SF,28.0,62.0,1450.7142857142858,9.341013824884792,0.5169608294930875,,2.549769585253456,-1.016589861751152,0.5976958525345623,0.43525115207373266,,0.4385023041474654,0.4374815668202764,0.8108824884792628,307.241935483871,142.0668202764977,63.00921658986175,56.76267281105991,,442.56451612903226
Andy Walker,193.0,86.0,Niagara University,1977.0,SF,21.0,40.0,438.0,13.0,0.509,,0.7,-2.4,0.0,0.462,,0.462,0.462,0.766,75.0,32.0,20.0,7.0,,180.0
Wally Walker,201.0,86.0,University of Virginia,1980.0,SF,25.0,64.2,1127.2,11.74595015576324,0.491070093457944,,1.617133956386293,-2.5409657320872276,-0.10887850467289721,0.4665514018691589,,0.4675140186915888,0.46704049844236756,0.6220809968847353,223.52336448598132,103.8644859813084,27.49532710280374,13.470404984423675,,500.0747663551402
Lloyd Walton,183.0,72.0,Marquette University,1979.0,PG,25.0,68.2,1077.4,11.409970674486804,0.4900439882697947,,1.097067448680352,-4.463929618768328,-0.6856304985337244,0.4534457478005865,,0.45402639296187686,0.453891495601173,0.7156275659824047,76.60703812316716,257.3284457478006,54.52199413489736,5.991202346041056,,295.7771260997067
Henry Ward,193.0,88.0,Jackson State University,1977.0,SG,25.0,27.0,171.0,10.3,0.426,,-0.1,-9.5,-0.3,0.378,,0.378,0.378,0.882,33.0,6.0,6.0,5.0,,83.0
Richard Washington,211.0,99.0,"University of California, Los Angeles",1979.875,PF,23.875,53.875,1210.75,13.004872389791181,0.48277958236658935,,2.354292343387471,-2.366821345707657,-0.007424593967517385,0.45123665893271464,,0.45152900232018556,0.4515823665893272,0.7032714617169374,449.62180974477957,90.45939675174014,45.75870069605568,59.04176334106729,,727.6148491879351
Marvin Webster,216.0,102.0,Morgan State University,1981.2222222222222,C,28.22222222222222,64.33333333333333,1440.6666666666667,13.286528497409327,0.5261675302245251,,3.8034542314335065,0.34784110535405877,1.195509499136442,0.4877858376511226,,0.4876787564766839,0.4887685664939551,0.6213402417962003,530.7979274611399,93.64248704663213,29.003454231433505,109.71848013816926,,542.720207253886
Bob Wilkerson,198.0,88.0,Indiana University,1980.0,SF,25.0,76.57142857142857,2126.1428571428573,11.130597014925373,0.46357462686567164,,1.2169776119402984,-1.8986940298507462,0.08955223880597014,0.4237873134328358,,0.4269328358208955,0.424589552238806,0.7488432835820895,322.3544776119403,264.1044776119403,96.29291044776119,20.013059701492537,,776.7294776119403
Chuck Williams,183.0,74.0,Seattle University,1977.25,PG,30.25,50.75,934.0,9.95024630541872,0.48036453201970447,,0.7773399014778326,-4.308374384236453,-0.6118226600985222,0.40898522167487683,,0.40898522167487683,0.40898522167487683,0.7986453201970444,99.64532019704434,179.88669950738915,33.53694581280788,3.0492610837438425,,299.53694581280786
Chuckie Williams,183.0,74.0,Seattle University,1977.0,SG,23.0,22.0,65.0,8.8,0.354,,-0.2,-11.5,-0.2,0.298,,0.298,0.298,0.75,4.0,7.0,1.0,0.0,,37.0
John Williamson,188.0,83.0,New Mexico State University,1978.6363636363637,SG,26.636363636363637,44.81818181818182,1430.4545454545455,14.861257606490874,0.49278498985801217,,2.5981744421906696,-2.8365111561866128,-0.22535496957403647,0.44590060851926977,,0.4476795131845842,0.4476430020283976,0.8270486815415822,141.74645030425964,153.79107505070994,64.77687626774848,10.20081135902637,,1130.7707910750507
Willie Wise,196.0,95.0,Drake University,1977.5,SF,29.5,38.5,706.5,12.801298701298702,0.4955844155844156,,2.435064935064935,-1.7181818181818183,0.19480519480519481,0.44999999999999996,,0.44999999999999996,0.44999999999999996,0.6405844155844156,246.5064935064935,138.3116883116883,58.44155844155844,17.532467532467532,,600.025974025974
Larry Wright,185.0,72.0,Grambling State University,1979.5,PG,24.5,57.166666666666664,1139.0,13.020991253644315,0.5017930029154519,,2.1705539358600583,-1.9551020408163267,0.04052478134110787,0.4631924198250728,,0.465268221574344,0.46447230320699706,,111.47521865889213,238.50437317784255,57.43731778425656,11.871720116618075,,581.8658892128279
Tate Armstrong,190.0,79.0,Duke University,1978.5,SG,22.5,46.0,487.5,9.8,0.47258695652173904,18.343478260869567,0.25869565217391305,-5.2956521739130435,-0.4434782608695652,0.44878260869565223,,0.44878260869565223,0.44878260869565223,0.8019999999999999,54.43478260869565,61.84782608695652,19.32608695652174,0.0,47.54347826086956,222.3913043478261
Greg Ballard,201.0,97.0,University of Oregon,1983.090909090909,SF,28.09090909090909,72.9090909090909,2006.6363636363637,15.287905236907731,0.5077556109725686,19.44127182044888,5.390024937655859,1.0155860349127184,1.9442643391521197,0.46672319201995016,,0.4705274314214464,0.47217581047381546,0.7819625935162094,485.47381546134665,173.75935162094763,87.69077306733168,25.800498753117207,106.09850374064838,995.9326683291771
Kent Benson,208.0,106.0,Indiana University,1982.5384615384614,C,27.53846153846154,57.92307692307692,1354.6153846153845,13.83253652058433,0.5289083665338645,16.870916334661352,3.475033200531209,0.6656042496679946,1.203187250996016,0.4936055776892431,,0.49538247011952197,0.4944515272244357,0.7598459495351926,396.5909694555113,124.2988047808765,62.27091633466136,61.654714475431604,108.96547144754317,624.5431606905711
Otis Birdsong,190.0,86.0,University of Houston,1983.5,SG,27.5,58.0,1802.25,16.07758620689655,0.5281106321839081,24.223419540229884,5.001867816091954,-0.011781609195402262,1.3531609195402299,0.503221264367816,,0.5073333333333332,0.5056106321839081,0.6232988505747126,211.39511494252875,222.42816091954023,87.13793103448276,14.58764367816092,149.86925287356323,1273.0445402298851
Phil Bond,188.0,79.0,University of Louisville,1978.0,SG,23.0,7.0,21.0,5.3,0.333,15.2,0.0,-6.4,0.0,0.333,,0.333,0.333,,4.0,2.0,1.0,0.0,2.0,4.0
Jim Bostic,201.0,102.0,New Mexico State University,1978.0,PF,25.0,4.0,48.0,18.9,0.537,21.7,0.1,-1.6,0.0,0.545,,0.545,0.545,0.4,16.0,3.0,0.0,0.0,3.0,26.0
Alonzo Bradley,198.0,86.0,Texas Southern University,1979.0,SF,25.0,33.0,379.6666666666667,8.014141414141415,0.44786868686868686,20.422222222222224,-0.05353535353535353,-6.627272727272729,-0.37373737373737376,0.40880808080808073,,0.4056969696969697,0.41125252525252526,0.693929292929293,60.13131313131313,29.95959595959596,9.333333333333334,2.9494949494949494,31.505050505050505,173.68686868686868
Mike Bratz,188.0,83.0,Stanford University,1982.0,PG,26.0,65.11111111111111,1179.2222222222222,11.704607508532423,0.47438566552901024,19.215870307167236,1.493174061433447,-2.8279863481228675,-0.0969283276450512,0.4061928327645052,,0.4206348122866894,0.42378327645051195,0.8271092150170649,134.9061433447099,243.4726962457338,71.45563139931741,7.924914675767918,111.83788395904436,537.6194539249146
Wayman Britt,188.0,83.0,University of Michigan,1978.0,SG,25.0,7.0,16.0,13.5,0.383,30.5,0.0,-4.7,0.0,0.3,,0.3,0.3,0.75,4.0,2.0,1.0,0.0,1.0,9.0
Kenny Carr,201.0,99.0,North Carolina State University,1982.0714285714287,PF,26.071428571428573,59.07142857142857,1495.0714285714287,14.44014510278114,0.5437605804111246,20.253446191052,3.4528415961305927,-1.5625151148730347,0.4807738814993954,0.5035659008464329,,0.506415961305925,0.5038101571946796,0.6756311970979445,504.80894800483674,91.69649334945586,51.66989117291415,31.480048367593714,144.57436517533253,808.5223700120919
Bob Carrington,198.0,88.0,Boston College,1978.5,SG,24.5,38.5,860.0,9.662337662337663,0.4833181818181818,17.275974025974026,0.9311688311688312,-2.9954545454545456,-0.24155844155844153,0.43436363636363634,,0.43592207792207793,0.43436363636363634,0.7604805194805195,123.1948051948052,82.2012987012987,45.98051948051948,16.2012987012987,83.16883116883118,449.24675324675326
Wesley Cox,198.0,97.0,University of Louisville,1978.5,SF,23.5,37.0,406.5,9.018918918918919,0.4499054054054054,22.486486486486488,0.1391891891891892,-6.863513513513513,-0.5418918918918918,0.41240540540540543,,0.41240540540540543,0.41240540540540543,0.5192567567567568,109.48648648648648,11.58108108108108,17.64864864864865,7.905405405405405,39.351351351351354,175.05405405405406
Charlie Criss,173.0,74.0,New Mexico State University,1982.0,PG,33.0,40.666666666666664,880.5833333333334,12.695081967213117,0.49987500000000007,18.851024590163934,2.0639344262295083,-2.8991803278688524,-0.23852459016393446,0.42986065573770493,,0.44062499999999993,0.4339241803278689,0.8391823770491803,84.10655737704919,191.5389344262295,53.58606557377049,3.206967213114754,92.50409836065573,524.4897540983607
Mark Crow,201.0,95.0,Duke University,1978.0,SF,23.0,15.0,154.0,12.8,0.473,24.1,0.2,-4.4,-0.1,0.438,,0.438,0.438,0.7,27.0,8.0,5.0,1.0,12.0,84.0
Brad Davis,190.0,81.0,University of Maryland,1983.842105263158,PG,27.842105263157894,52.94736842105263,1203.578947368421,14.074652087475148,0.5795,14.882405566600399,4.077236580516899,-1.5711729622266404,0.433399602385686,0.5040755467196819,,0.5351878727634195,0.5275447316103379,0.814710735586481,130.0168986083499,354.2594433399602,56.38270377733598,10.899602385685885,102.1361829025845,594.9741550695825
Walter Davis,203.0,92.0,Texas A&M University,1985.7058823529412,SG,30.705882352941178,64.94117647058823,1784.8235294117646,18.553351449275365,0.5516802536231886,27.117572463768116,5.3028079710144915,0.13976449275362324,1.3574275362318837,0.5062228260869567,,0.5144492753623189,0.5112925724637681,0.859661231884058,212.1929347826087,262.4248188405797,88.59148550724638,9.336050724637682,173.51177536231884,1336.3876811594203
Jacky Dorsey,201.0,104.0,University of Georgia,1978.8,SF,23.8,14.2,107.4,9.335211267605633,0.4213380281690141,18.169014084507044,0.05774647887323943,-5.825352112676057,-0.1915492957746479,0.38530985915492955,,0.38530985915492955,0.38530985915492955,0.545056338028169,49.605633802816904,5.380281690140845,4.464788732394366,1.6901408450704225,9.366197183098592,44.985915492957744
T.R. Dunn,201.0,104.0,,1984.5,SG,28.5,70.92857142857143,1648.5714285714287,10.331722054380664,0.4942950654582074,9.900906344410874,3.16908358509567,0.8900302114803627,1.4928499496475325,0.45100604229607244,,0.45346223564954685,0.4511772406847935,0.7231067472306143,347.62034239677746,129.33937562940585,104.96173212487412,20.328298086606242,65.07653575025176,401.2678751258812
James Edwards,213.0,102.0,University of Washington,1986.04,C,30.04,54.04,1325.32,13.953663952627688,0.5309237601776462,22.453293856402663,3.512953367875648,-2.643375277572169,0.04078460399703918,0.48545891931902285,,0.4860481125092524,0.48545891931902285,0.6903404885270169,360.7920059215396,85.31384159881569,25.216876387860843,51.91265729089563,112.5780903034789,870.9296817172465
Bo Ellis,196.0,83.0,Niagara University,1979.0,PF,24.0,56.0,661.3333333333334,10.732142857142856,0.4906428571428571,15.514285714285714,0.8928571428571429,-2.6035714285714286,-0.025,0.43567857142857136,,0.43853571428571425,0.43567857142857136,0.7385,189.78571428571428,44.964285714285715,28.107142857142858,31.928571428571427,58.32142857142857,231.46428571428572
Al Fleming,201.0,97.0,University of Arizona,1978.0,SF,23.0,20.0,97.0,10.7,0.52,21.4,0.0,-4.5,-0.1,0.484,,0.484,0.484,0.588,30.0,7.0,0.0,5.0,16.0,40.0
Bayard Forrest,208.0,106.0,Grand Canyon University,1978.5,C,23.5,69.5,1065.0,10.797122302158273,0.4693669064748201,14.266906474820143,1.2920863309352517,-0.8237410071942446,0.30000000000000004,0.44873381294964026,,0.44873381294964026,0.44873381294964026,0.5099928057553957,285.0719424460432,149.50359712230215,26.237410071942445,35.618705035971225,96.41007194244604,285.568345323741
Mike Glenn,188.0,79.0,Southern Illinois University,1982.5,SG,26.5,59.3,961.7,15.157672849915683,0.5744991568296794,18.589038785834738,2.918887015177066,-1.603204047217538,0.15008431703204045,0.5399612141652614,,0.542079258010118,0.5411956155143338,0.8541517706576729,80.53456998313659,111.035413153457,37.807757166947724,5.038785834738618,50.15177065767285,521.4789207419899
Glen Gondrezick,198.0,98.0,"University of Nevada, Las Vegas",1980.5,SF,24.5,72.5,1257.5,13.667586206896551,0.5214344827586207,14.707816091954022,2.654022988505747,1.0250574712643679,1.0241379310344827,0.47076781609195406,,0.4730643678160919,0.4713103448275862,0.712816091954023,331.51264367816094,102.35402298850575,81.55632183908045,19.80229885057471,76.34942528735633,428.3471264367816
Rickey Green,183.0,77.0,University of Michigan,1985.8125,PG,30.8125,63.0625,1508.875,14.414370664023787,0.5086025768087216,17.451337958374626,3.653121902874133,-1.843111992071358,0.4851337958374628,0.4614648166501487,,0.4687324083250743,0.4644410307234885,0.8135550049554017,136.5213082259663,398.0317145688801,101.66204162537166,3.9177403369672943,118.9197224975223,671.9633300297324
Greg Griffin,201.0,86.0,Idaho State University,1978.0,SF,25.0,36.0,422.0,6.8,0.392,19.7,-0.1,-5.9,-0.4,0.361,,0.361,0.361,0.639,103.0,24.0,16.0,0.0,39.0,145.0
Ernie Grunfeld,198.0,95.0,University of Tennessee,1982.0,SF,26.0,77.0,1435.111111111111,12.473160173160172,0.5199292929292929,17.61789321789322,2.801443001443001,-0.9008658008658009,0.45613275613275606,0.47093506493506493,,0.4731284271284271,0.4756435786435786,0.7703953823953824,203.57864357864358,159.5050505050505,52.686868686868685,15.085137085137085,90.27417027417027,575.8109668109668
Joe Hassett,196.0,81.0,Providence College,1980.625,SG,24.625,41.625,544.5,13.000900900900898,0.49411711711711703,21.17057057057057,1.2651651651651652,-2.471471471471471,-0.04174174174174173,0.42441441441441446,,0.4653483483483484,0.478012012012012,,57.27927927927928,71.63963963963964,24.156156156156158,3.4414414414414414,31.762762762762762,327.66066066066065
Eddie Johnson,203.0,92.0,Tennessee State University,1988.090909090909,SF,29.545454545454547,62.96969696969697,1728.909090909091,15.646727622714144,0.5302579403272378,24.473532242540905,4.089076034648701,-1.0423484119345525,0.6826756496631374,0.4688700673724734,,0.4830640038498557,0.48629066410009636,,242.22858517805582,221.53031761308952,56.3614051973051,10.173724735322425,142.8060635226179,1119.0269489894129
Larry Johnson,190.0,92.0,University of Kentucky,1994.8181818181818,PF,26.181818181818183,64.63636363636364,2338.4545454545455,16.09493670886076,0.545579465541491,20.39043600562588,7.248804500703236,2.2755274261603375,2.9860759493670885,0.47864275668073136,,0.49964135021097045,0.5007763713080168,0.7614261603375527,551.604781997187,240.51476793248946,53.53727144866385,27.257383966244724,148.58368495077355,1197.818565400844
Marques Johnson,201.0,98.0,"University of California, Los Angeles",1983.1818181818182,SF,26.181818181818183,62.81818181818182,2154.0,19.950795947901593,0.5544341534008683,23.845730824891465,8.721273516642546,3.473950795947901,3.701302460202604,0.5161678726483357,,0.5185759768451519,0.5171722141823444,0.7384095513748191,521.9507959479016,267.8958031837916,95.67438494934876,57.13314037626628,173.86685962373372,1496.040520984081
Eddie Jordan,185.0,77.0,Rutgers University,1981.0,PG,26.0,44.84615384615385,858.1538461538462,12.346826758147513,0.4584665523156089,20.090737564322467,1.442195540308748,-1.9723842195540306,0.3356775300171527,0.405885077186964,,0.41321783876500856,0.40974957118353345,0.741967409948542,120.69982847341338,237.43739279588337,115.67409948542024,15.334476843910807,134.47341337907375,525.6123499142367
Bernard King*,201.0,92.0,University of Tennessee,1985.0,SF,28.0,62.42857142857143,2101.214285714286,18.973455377574375,0.5621544622425629,27.594851258581233,6.363386727688786,1.5382151029748288,2.3605263157894734,0.5202437070938215,,0.5232654462242562,0.5211945080091532,0.7275091533180778,428.00228832951944,240.65217391304347,73.1533180778032,19.615560640732266,234.22425629290618,1643.6304347826087
Toby Knight,206.0,95.0,University of Notre Dame,1979.75,SF,23.75,70.75,1832.75,14.413427561837455,0.5383710247349822,19.654063604240285,4.348763250883392,-1.1448763250883391,0.8063604240282686,0.5153604240282684,,0.5156466431095407,0.5153604240282684,0.7148268551236748,402.2226148409894,92.85512367491167,67.2756183745583,51.46996466431096,124.2720848056537,1012.8445229681979
John Kuester,188.0,81.0,University of North Carolina,1979.0,PG,23.0,45.0,509.0,10.708888888888888,0.4622444444444445,14.746666666666666,1.1155555555555554,-3.9844444444444442,-0.24,0.40093333333333336,,0.4028888888888889,0.40093333333333336,0.8329999999999999,71.53333333333333,157.48888888888888,39.15555555555556,1.0,61.82222222222222,233.9777777777778
Tom LaGarde,208.0,99.0,University of North Carolina,1980.8333333333333,C,24.833333333333332,52.0,1032.3333333333333,10.689102564102564,0.5091185897435897,18.123397435897434,1.4365384615384618,-2.882051282051282,-0.07596153846153848,0.4519935897435897,,0.45244551282051276,0.4519935897435897,0.6546730769230771,355.2371794871795,107.5448717948718,21.391025641025642,28.846153846153847,120.38141025641026,536.4551282051282
Mark Landsberger,203.0,97.0,Arizona State University,1980.7777777777778,PF,24.77777777777778,57.111111111111114,979.5555555555555,12.93657587548638,0.4951439688715953,16.26556420233463,1.9719844357976655,-3.692607003891051,-0.4429961089494164,0.47812645914396895,,0.47855252918287944,0.47812645914396895,0.5210544747081712,425.13035019455253,36.293774319066145,19.56809338521401,11.787937743190662,74.31517509727627,399.3287937743191
